id,resp_a_reward,resp_b_reward,winner_model_a,winner_model_b,winner_tie
2609662605,-0.69,-0.61,1,0,0
2609798807,-0.66,-0.76,0,0,1
2609874119,-1.32,-1.42,1,0,0
2609985621,-1.27,1.05,0,1,0
2610077677,1.4,1.79,0,1,0
2610146834,-0.02,-1.05,1,0,0
2610474806,-0.09,-0.66,1,0,0
2610573821,-1.05,-1.05,0,0,1
2610640078,2.62,2.03,1,0,0
2610700572,1.52,0.14,1,0,0
2610729802,2.92,-0.33,1,0,0
2610815167,-1.91,-1.43,0,1,0
2610938579,-0.81,-0.82,0,0,1
2611068508,-0.51,2.47,0,1,0
2611070971,0.48,2.61,0,1,0
2611412691,0.23,-1.35,1,0,0
2611549555,-0.35,-0.08,0,0,1
2611564709,1.08,-0.1,1,0,0
2611565198,0.66,1.33,0,1,0
2611717421,-0.73,-0.61,0,0,1
2611798355,-0.81,-0.8,0,0,1
2611861340,-1.43,-1.5,0,0,1
2611861584,-0.79,-0.8,0,0,1
2611895081,-1.59,0.66,0,1,0
2611898954,1.52,1.91,0,0,1
2612010328,-1.1,0.89,0,1,0
2612055312,-0.7,-0.68,1,0,0
2612073894,0.3,0.3,0,0,1
2612150223,-0.43,-0.82,1,0,0
2612299159,-0.82,-0.78,0,0,1
2612342343,1.56,-0.15,1,0,0
2612397528,-0.46,-0.64,0,0,1
2612485957,-0.1,-1.64,1,0,0
2612601748,2.3,-1.17,1,0,0
2612705162,0.61,0.61,0,0,1
2612756380,2.47,-1.01,1,0,0
2612871883,-0.57,-0.16,0,1,0
2612878108,-0.76,-0.85,1,0,0
2612890925,-0.14,-0.84,1,0,0
2612928520,-0.73,-0.76,0,0,1
2612979481,-0.8,-0.74,0,0,1
2612988923,0.6,-0.73,1,0,0
2613092201,-1.68,1.64,0,1,0
2613126013,1.41,0.44,1,0,0
2613154923,-1.0,0.24,0,1,0
2613165288,-0.25,-0.24,0,1,0
2613208513,-0.72,1.54,0,1,0
2613212517,-0.9,-0.82,0,0,1
2613251498,2.48,-1.34,1,0,0
2613288364,-0.84,-0.82,0,0,1
2613310682,1.93,-1.12,1,0,0
2613459533,0.91,-0.75,1,0,0
2613551556,-0.79,-0.76,0,0,1
2613573929,0.6,-0.63,1,0,0
2613586017,-1.16,0.89,0,1,0
2613588831,-0.73,-0.72,0,0,1
2613724048,-0.54,-1.32,1,0,0
2613887730,-0.82,-0.85,0,0,1
2613891102,1.23,2.61,0,1,0
2613903858,1.64,-0.18,1,0,0
2614073384,0.47,1.72,0,1,0
2614193903,2.05,-0.07,1,0,0
2614337905,-1.39,-1.5,0,0,1
2614351505,-0.82,-0.81,1,0,0
2614386479,-1.3,2.91,0,1,0
2614490479,0.59,-1.27,1,0,0
2614587250,2.42,2.33,0,0,1
2614871025,0.52,-0.22,1,0,0
2615187016,-0.84,-0.87,0,0,1
2615478635,1.87,-0.97,1,0,0
2615510736,-0.11,0.04,0,1,0
2615517055,-0.8,-0.77,0,0,1
2615621924,0.84,1.78,0,1,0
2615725441,1.05,-1.55,1,0,0
2615737159,1.18,0.96,1,0,0
2615973671,-0.09,0.29,0,1,0
2616148140,1.23,-1.78,1,0,0
2616159708,-0.84,0.84,0,1,0
2616196803,1.02,1.2,0,0,1
2616199518,-1.11,1.9,0,1,0
2616288165,-1.2,2.17,0,1,0
2616396148,2.78,-1.56,1,0,0
2616403343,1.91,-0.85,1,0,0
2616646473,-0.24,-1.23,1,0,0
2616658139,-1.26,0.85,0,1,0
2616692318,-0.76,-0.77,0,0,1
2616829547,-0.81,0.67,0,1,0
2616859543,-0.71,-1.27,1,0,0
2616886634,1.62,2.03,0,1,0
2617030016,-0.88,-0.51,1,0,0
2617050258,-1.46,-1.45,0,0,1
2617090861,-0.66,2.39,0,1,0
2617139345,0.74,1.05,0,1,0
2617253124,-0.17,-0.89,1,0,0
2617456787,-0.28,-0.28,0,0,1
2617553623,-0.98,-0.91,0,0,1
2617564168,-1.67,-1.05,0,1,0
2617710364,0.71,0.72,0,1,0
2617756200,0.19,0.19,0,0,1
2617798404,-1.73,-1.68,0,0,1
2617818504,-0.66,-0.15,0,1,0
2617895974,-0.59,1.73,0,1,0
2617972318,-0.66,-0.61,0,0,1
2618015469,1.34,-0.62,1,0,0
2618024144,1.1,0.84,0,0,1
2618119711,2.2,0.95,1,0,0
2618259910,0.96,-0.32,1,0,0
2618300911,0.27,-1.21,1,0,0
2618481572,-0.56,-0.46,0,1,0
2618579850,0.43,0.71,0,0,1
2618597784,0.08,0.48,0,1,0
2618609379,-0.19,-0.0,1,0,0
2618689385,-0.75,-0.65,0,0,1
2618724784,0.02,-0.01,0,0,1
2618728425,0.78,-1.55,1,0,0
2618756403,0.23,2.28,1,0,0
2618776933,-0.82,-0.84,0,0,1
2618805470,1.67,1.79,0,0,1
2618814668,0.98,0.74,1,0,0
2618834298,-0.84,-0.82,0,0,1
2618844413,-0.84,-0.85,0,0,1
2618980680,-0.41,-1.15,1,0,0
2619069881,-0.97,2.02,0,1,0
2619152244,-0.35,0.86,0,1,0
2619278811,-0.9,1.79,0,1,0
2619328729,-0.62,-0.64,0,0,1
2619440619,-0.99,-0.93,0,0,1
2619458467,-1.27,-1.23,0,0,1
2619477045,-0.77,-0.71,0,1,0
2619481326,0.69,-0.49,1,0,0
2619534335,-1.6,-1.76,1,0,0
2619577606,-0.84,-0.84,0,0,1
2619583436,-0.5,0.43,0,1,0
2619671470,0.2,1.55,0,1,0
2619707050,-0.82,-0.86,0,0,1
2619767567,-1.45,0.08,0,1,0
2619784537,2.14,-1.41,1,0,0
2619843944,-0.82,-0.86,0,0,1
2619912305,-0.82,1.54,0,1,0
2619962365,-0.74,-0.76,0,0,1
2620047373,0.46,0.46,0,1,0
2620047999,-0.29,-0.52,0,0,1
2620229675,-0.86,-0.86,0,0,1
2620267064,1.74,0.19,1,0,0
2620373548,2.17,-1.28,1,0,0
2620509848,0.78,1.18,0,1,0
2620610734,-0.69,-0.2,0,1,0
2620703641,-1.64,0.05,0,1,0
2620890718,-0.16,-1.33,1,0,0
2620977004,-0.79,-0.78,0,0,1
2620977801,1.05,0.06,0,0,1
2620997421,-0.73,-0.64,0,0,1
2621009095,-0.53,0.95,0,1,0
2621033384,-0.23,-0.24,0,1,0
2621137205,-0.47,-0.05,0,1,0
2621178765,2.11,0.77,1,0,0
2621262279,1.08,-1.24,1,0,0
2621340907,-0.08,-1.45,1,0,0
2621408393,-1.34,-1.39,0,0,1
2621572296,-0.72,-0.79,0,0,1
2621589834,-0.55,-0.53,0,0,1
2621607109,-0.69,-0.76,0,0,1
2621828002,1.12,1.7,0,1,0
2621836487,2.09,0.56,1,0,0
2621852829,2.44,2.81,0,1,0
2621872660,-1.81,-1.72,0,0,1
2621893458,0.72,-0.21,1,0,0
2621998475,-0.74,-0.77,0,0,1
2622032814,0.95,2.98,0,1,0
2622116483,-0.77,-0.86,0,0,1
2622217029,-0.75,-0.41,0,1,0
2622243815,2.0,-0.54,1,0,0
2622243895,1.59,0.17,1,0,0
2622282220,0.03,-0.49,1,0,0
2622354394,-1.16,2.83,0,1,0
2622468804,-0.55,0.16,0,1,0
2622474511,0.35,1.34,0,1,0
2622512543,-0.94,-0.91,0,0,1
2622543309,-0.89,-0.82,0,0,1
2622685451,0.02,0.05,0,0,1
2622740530,0.58,0.58,1,0,0
2622802528,-0.63,-1.84,1,0,0
2622857114,0.75,0.57,1,0,0
2622857528,0.16,-1.0,1,0,0
2622921180,-0.79,-0.79,0,0,1
2622954826,-0.38,-1.76,1,0,0
2623024106,0.27,0.07,0,0,1
2623070494,0.69,-1.5,1,0,0
2623074886,-1.68,1.53,0,1,0
2623211109,-1.38,0.02,0,1,0
2623230145,2.27,-0.89,1,0,0
2623248017,1.16,0.58,1,0,0
2623271970,-0.33,-0.28,0,0,1
2623507510,-0.88,-0.89,0,0,1
2623571632,-0.9,-0.89,0,0,1
2623612810,1.67,-0.09,1,0,0
2623634567,-0.25,-0.4,1,0,0
2623659662,1.01,-0.33,1,0,0
2623676186,-0.43,-0.48,0,0,1
2623881361,-0.9,0.9,0,1,0
2623950929,-1.8,-0.28,0,1,0
2623972877,-0.77,-0.82,0,0,1
2623979940,-0.07,-0.21,1,0,0
2623997169,0.96,-0.66,1,0,0
2624005720,-1.43,2.33,0,1,0
2624418664,-0.72,-1.08,1,0,0
2624488811,-0.78,-0.69,0,0,1
2624492126,0.4,0.12,1,0,0
2624541470,0.82,0.36,1,0,0
2624560561,0.05,-1.28,1,0,0
2624561104,-1.9,-1.9,0,0,1
2624830842,-0.93,-0.87,0,0,1
2624850642,-1.1,-1.08,0,0,1
2624868218,0.04,0.04,0,1,0
2624876513,0.25,0.25,0,1,0
2624936581,-0.77,-0.75,0,0,1
2625416749,0.05,-0.35,1,0,0
2625435535,0.49,-1.12,1,0,0
2625497865,-0.1,-0.09,0,0,1
2625749231,1.7,-0.29,1,0,0
2625971935,-0.7,-0.7,0,0,1
2625976526,2.12,0.51,1,0,0
2625988298,-0.74,-0.77,0,0,1
2626222982,-0.78,-0.78,1,0,0
2626314476,1.73,-1.71,1,0,0
2626446429,-0.66,-0.75,0,0,1
2626617835,-0.77,0.68,0,1,0
2626657511,1.47,-0.47,1,0,0
2626716793,-1.1,0.91,0,1,0
2626942368,0.68,-0.91,1,0,0
2626943147,-0.76,-0.76,0,0,1
2627030077,-1.36,0.82,0,0,1
2627495617,0.02,0.03,0,0,1
2627511834,0.08,2.75,0,1,0
2627601110,0.34,0.88,0,1,0
2627779921,0.61,0.44,0,0,1
2627791758,-0.4,-0.18,0,1,0
2627943743,-1.45,1.07,0,1,0
2628003473,-0.4,1.9,0,1,0
2628008263,-0.07,-1.16,1,0,0
2628019742,-1.73,2.48,0,1,0
2628154939,-0.59,-0.57,0,0,1
2628217910,1.45,3.09,0,1,0
2628423014,-1.45,-1.1,0,1,0
2628530656,-0.61,-0.31,0,1,0
2628564918,-0.02,2.05,0,1,0
2628613398,-0.61,-0.55,0,0,1
2628877609,-0.22,0.25,0,1,0
2628930112,-0.94,-0.82,0,1,0
2628942890,-1.27,-1.11,0,0,1
2628967643,1.16,1.08,0,0,1
2629001724,-0.45,1.24,0,1,0
2629046793,-0.7,-0.46,0,0,1
2629299091,-1.24,0.71,0,1,0
2629307827,-0.54,-0.58,0,0,1
2629341501,-0.82,-0.37,0,1,0
2629388384,1.69,-1.65,1,0,0
2629428022,-0.09,1.55,0,1,0
2629492453,-0.82,-0.8,0,0,1
2629594007,-1.33,-1.31,0,0,1
2629601454,0.71,0.08,1,0,0
2629628291,-0.89,0.85,0,1,0
2629681970,1.25,1.02,0,1,0
2629696096,-0.91,-0.89,0,0,1
2629723689,-0.8,-0.8,0,0,1
2629733798,-0.78,-0.79,0,0,1
2629757116,-0.66,-0.66,0,0,1
2629881460,-1.25,-1.2,0,1,0
2629970864,1.3,0.61,1,0,0
2630058506,-0.91,1.04,0,1,0
2630086561,-1.07,1.3,0,1,0
2630352872,-1.74,-1.73,0,0,1
2630365153,0.54,-0.71,1,0,0
2630483008,-0.15,1.12,0,1,0
2630491666,0.57,-1.16,1,0,0
2630495139,1.11,-0.97,1,0,0
2630524224,1.27,0.14,1,0,0
2630686216,-0.8,-0.8,0,0,1
2630820815,-0.63,-0.64,0,0,1
2630822727,-0.72,-0.73,0,0,1
2630841916,-0.99,1.12,0,1,0
2630870729,-1.14,0.4,0,1,0
2630970152,0.38,-0.5,1,0,0
2631128906,2.53,2.45,0,0,1
2631169024,-0.75,-0.78,1,0,0
2631536997,0.82,0.41,1,0,0
2631589532,2.23,-0.01,1,0,0
2631599461,2.05,0.39,1,0,0
2631622005,-1.06,-0.07,0,1,0
2631705125,0.52,1.6,0,1,0
2631830724,0.26,2.34,0,1,0
2631883040,0.04,2.2,0,1,0
2631922265,-0.03,0.79,0,1,0
2632064731,-0.71,-0.71,0,0,1
2632072416,-0.34,1.07,0,1,0
2632123678,-0.77,-0.76,0,0,1
2632251221,0.84,-1.34,1,0,0
2632265406,-0.34,-0.28,1,0,0
2632268159,-0.82,-0.82,0,0,1
2632418664,0.5,-1.15,1,0,0
2632466926,-0.24,1.51,0,1,0
2632537403,-0.23,-0.71,1,0,0
2632541602,-0.81,-0.77,0,0,1
2632545207,0.41,-0.11,0,0,1
2632554710,-0.8,-0.78,0,0,1
2632635349,-1.67,0.23,0,1,0
2632637406,-0.33,-0.19,0,0,1
2632735847,0.75,-0.76,1,0,0
2632969232,0.51,2.61,0,1,0
2633028511,3.03,2.33,1,0,0
2633122226,-1.41,0.54,0,1,0
2633151730,-0.77,-0.68,0,0,1
2633384055,2.06,-1.33,1,0,0
2633440745,-0.49,-0.1,0,1,0
2633687943,2.0,0.91,1,0,0
2633746211,-0.87,-0.9,0,0,1
2633901613,-0.97,-1.46,1,0,0
2634128248,-0.04,0.01,0,1,0
2634213870,1.81,-1.93,1,0,0
2634392700,-0.6,-0.6,0,1,0
2634440461,2.39,3.0,0,1,0
2634523124,-0.91,0.18,0,1,0
2634764694,-1.98,-0.66,0,1,0
2634799403,2.12,0.26,1,0,0
2634977401,-0.39,-0.61,0,0,1
2634993256,-0.04,-0.14,0,0,1
2635027724,-0.71,-0.72,0,0,1
2635160633,-0.84,-0.82,0,0,1
2635309103,-1.1,2.2,0,1,0
2635356728,-0.43,-0.38,1,0,0
2635379509,-0.47,-0.93,1,0,0
2635426554,-0.76,-0.8,0,0,1
2635494118,0.47,-0.82,1,0,0
2635496029,-0.66,-0.71,0,0,1
2635635384,-0.89,-0.57,0,0,1
2635667944,-1.8,2.67,0,1,0
2635672733,0.09,0.05,1,0,0
2635694956,-0.6,-0.38,0,1,0
2635875000,-0.88,-0.89,0,0,1
2635901570,-1.23,1.11,0,1,0
2635973803,-0.6,-0.58,0,1,0
2636068965,-0.58,-0.57,0,1,0
2636263061,-0.71,1.34,0,1,0
2636269275,0.4,2.48,0,1,0
2636301117,-0.56,-0.77,0,0,1
2636304533,1.06,0.77,0,0,1
2636348731,-0.7,-0.71,0,0,1
2636360242,2.55,0.06,1,0,0
2636395090,-0.95,0.43,0,1,0
2636439275,0.51,2.64,0,1,0
2636492306,-0.85,0.57,0,1,0
2636515384,-0.81,-0.81,0,0,1
2636552498,2.7,0.65,0,1,0
2636585781,0.15,0.08,1,0,0
2636617148,0.38,0.27,0,0,1
2636668642,-0.75,-0.77,0,0,1
2636692683,0.52,1.39,0,1,0
2636721403,-0.6,-0.32,0,1,0
2636882077,-0.02,-0.05,1,0,0
2637094239,-1.52,0.86,0,1,0
2637177952,-1.33,-0.22,0,1,0
2637245453,-0.7,-0.63,0,0,1
2637284424,-0.66,-0.7,0,0,1
2637483514,0.72,3.23,0,1,0
2637511366,-0.59,-0.39,0,1,0
2637621738,-0.37,0.75,0,1,0
2637813485,-0.03,0.13,0,0,1
2637961956,0.43,0.11,1,0,0
2637990454,1.55,1.31,0,1,0
2638011132,0.21,-0.04,0,0,1
2638033757,-0.6,-0.78,1,0,0
2638076060,-0.14,1.27,0,1,0
2638305338,1.34,0.29,1,0,0
2638374459,-1.17,0.52,1,0,0
2638432372,-0.04,0.59,0,0,1
2638573333,-0.29,-0.46,0,1,0
2638584449,-0.92,-0.78,0,0,1
2638682929,-0.82,-0.82,0,0,1
2638685387,1.7,2.2,0,1,0
2638690757,-0.62,-0.89,1,0,0
2638711419,-0.16,-0.13,0,0,1
2638726111,1.9,1.98,0,0,1
2638794991,-0.76,-0.73,0,0,1
2638892693,-0.39,-0.27,0,0,1
2638965617,0.44,0.69,0,1,0
2639054236,0.19,-0.5,1,0,0
2639099640,-1.03,-0.21,0,1,0
2639136825,2.78,1.15,1,0,0
2639143054,0.32,0.95,0,1,0
2639159231,-0.72,-0.86,1,0,0
2639354745,-0.33,-0.48,0,0,1
2639361894,0.86,0.79,0,0,1
2639569666,1.62,-0.27,1,0,0
2639720283,-0.14,-0.14,0,1,0
2639823871,-0.65,-1.55,1,0,0
2639866772,-0.57,-0.58,0,0,1
2639867292,-0.48,0.97,0,1,0
2640005708,-0.93,1.52,0,1,0
2640017829,-0.76,-0.76,1,0,0
2640089998,-0.8,-1.01,0,0,1
2640100051,3.08,-0.13,1,0,0
2640105216,-0.7,-0.89,0,0,1
2640224766,-0.69,2.06,0,1,0
2640243361,-0.89,-0.79,0,0,1
2640294593,0.65,0.08,1,0,0
2640344425,-1.12,2.14,0,1,0
2640389885,-0.73,-0.71,0,0,1
2640489379,-0.81,-0.02,0,1,0
2640702788,-0.18,-0.15,0,0,1
2640739014,0.19,0.55,0,0,1
2640755610,0.51,-0.71,1,0,0
2640855394,-0.7,0.79,0,1,0
2640892976,0.7,0.68,1,0,0
2641440494,-0.26,-1.64,1,0,0
2641606021,-0.08,1.85,0,1,0
2641624401,1.42,-0.41,1,0,0
2641742884,0.56,-0.33,1,0,0
2641749142,-1.26,-1.33,1,0,0
2641752465,1.09,0.78,1,0,0
2641904424,-0.84,-0.89,0,0,1
2641916613,-0.52,-0.5,0,0,1
2641945281,-0.15,1.84,0,1,0
2642000350,-0.58,-0.65,0,0,1
2642011920,1.05,-1.58,1,0,0
2642011976,-0.74,-0.88,1,0,0
2642018460,0.79,1.14,0,1,0
2642071756,-0.71,-0.79,0,0,1
2642158926,-0.84,-0.82,0,0,1
2642306848,-1.13,0.16,0,1,0
2642322073,1.91,0.29,1,0,0
2642382393,-0.84,-0.94,0,0,1
2642412071,-0.84,-0.71,0,1,0
2642478138,-0.95,0.33,0,1,0
2642571972,2.16,2.53,0,0,1
2642658933,-1.13,0.38,0,1,0
2642677217,0.97,2.34,0,1,0
2642705971,2.55,0.34,1,0,0
2642770938,-0.82,2.34,0,1,0
2642785560,1.97,0.37,1,0,0
2642844522,0.11,1.0,0,1,0
2642911378,-0.9,-0.89,0,0,1
2642923752,-1.38,-0.09,0,1,0
2642986580,-0.7,-0.77,0,1,0
2643050988,-0.47,1.7,0,1,0
2643086095,-0.81,0.35,0,1,0
2643113459,-1.44,1.23,0,1,0
2643191064,-0.64,-0.82,0,0,1
2643192943,-0.33,-0.26,0,0,1
2643225253,-0.9,0.26,0,1,0
2643276500,-0.89,-0.58,0,0,1
2643791415,-1.54,-0.04,0,1,0
2643810226,-1.2,0.61,0,1,0
2643814020,-0.41,-0.47,1,0,0
2643953181,-0.75,-0.76,0,0,1
2643977462,1.24,1.64,0,1,0
2644022526,-0.65,-0.58,0,0,1
2644177908,0.85,1.98,0,1,0
2644243063,0.37,0.45,0,0,1
2644496876,-1.36,0.15,0,1,0
2644509935,1.27,1.61,0,0,1
2644563975,-0.78,-0.77,0,0,1
2644665980,-0.0,0.75,0,1,0
2644764592,-0.41,0.77,0,1,0
2644787474,-0.92,-0.88,0,0,1
2644802943,-0.77,-0.75,0,0,1
2644828024,0.06,0.38,0,0,1
2644832812,-0.81,-0.84,0,0,1
2644834426,-0.41,-0.41,0,0,1
2644848044,-0.45,-0.71,1,0,0
2644861445,0.93,0.96,0,0,1
2644889629,-1.43,0.95,0,1,0
2644963929,0.27,-1.02,1,0,0
2644973981,0.37,-0.34,1,0,0
2644999970,0.26,0.81,0,1,0
2645007369,-1.43,0.11,0,0,1
2645197780,0.57,-0.29,1,0,0
2645251296,-0.77,-0.43,0,1,0
2645366767,-0.17,0.3,0,1,0
2645379489,-0.81,-0.82,0,0,1
2645450069,-0.55,-0.53,0,0,1
2645506560,-0.79,-0.79,0,0,1
2645514094,-0.75,-0.93,1,0,0
2645798173,-0.94,-0.94,0,0,1
2645811069,-0.08,-0.95,1,0,0
2645898418,-0.89,1.12,0,1,0
2645923026,-1.36,1.07,0,1,0
2646031190,1.59,2.66,0,1,0
2646309268,1.91,-0.82,1,0,0
2646410586,-0.72,-0.61,1,0,0
2646560774,-0.76,-0.76,1,0,0
2646575177,-1.1,-0.72,0,1,0
2646578074,1.98,0.21,1,0,0
2646632718,-0.81,-0.82,0,0,1
2646696359,-0.19,-0.19,0,1,0
2646790776,0.63,-0.29,1,0,0
2646791059,1.04,0.66,1,0,0
2646826750,-0.84,-0.79,0,0,1
2646896377,0.03,-0.22,1,0,0
2647005439,0.85,-0.11,1,0,0
2647064555,-0.81,-1.23,0,0,1
2647100346,0.62,-0.49,1,0,0
2647165533,-1.52,1.18,0,1,0
2647219101,1.62,2.31,0,1,0
2647254638,-0.37,0.02,0,1,0
2647281801,-0.07,0.77,0,1,0
2647436476,-0.89,1.37,0,1,0
2647442091,0.79,1.87,0,1,0
2647450560,-0.79,-0.81,0,0,1
2647674265,-0.29,-0.39,0,0,1
2647696609,0.48,-0.31,1,0,0
2647760045,0.75,-1.91,1,0,0
2647794441,-0.95,1.51,0,1,0
2647812286,-0.1,0.85,0,1,0
2647849846,-0.91,-0.01,0,1,0
2647864748,0.28,0.95,0,1,0
2647934084,-1.58,-0.18,0,1,0
2647981242,-0.81,-0.87,0,0,1
2647987455,-0.6,-0.6,1,0,0
2648080351,-0.95,-0.95,0,0,1
2648149947,-0.87,-0.96,1,0,0
2648237572,-1.42,-1.42,0,1,0
2648355600,-0.77,-0.82,0,0,1
2648417334,0.41,-0.32,1,0,0
2648576746,-0.54,0.5,0,1,0
2648604237,2.47,2.53,0,0,1
2648621078,-0.82,-0.82,0,0,1
2648901215,-0.22,-0.75,1,0,0
2648991818,-0.3,-0.08,0,1,0
2649205114,-0.08,-0.59,0,0,1
2649330271,0.28,0.36,0,0,1
2649571769,-0.82,-0.91,0,0,1
2649695922,-0.93,-0.91,0,0,1
2650180023,1.41,0.18,1,0,0
2650190289,-0.8,1.12,0,1,0
2650243385,-0.93,-0.9,0,0,1
2650260348,-0.94,-1.02,0,0,1
2650349351,-0.89,0.75,0,1,0
2650393802,0.33,-0.48,1,0,0
2650424209,0.07,2.14,0,1,0
2650457681,-1.2,1.99,0,1,0
2650617245,-0.54,-1.1,1,0,0
2650642918,2.23,-0.73,1,0,0
2650795328,0.77,1.9,0,1,0
2650849590,-0.86,-0.9,0,0,1
2650897506,1.15,-0.89,1,0,0
2650952821,3.19,0.82,1,0,0
2650984770,-1.11,-0.22,0,1,0
2651002009,-0.85,1.94,0,1,0
2651103187,2.33,-0.16,1,0,0
2651110292,2.2,2.25,0,0,1
2651171786,2.52,2.5,0,0,1
2651203910,-1.21,-0.29,0,1,0
2651257164,-0.06,-0.17,1,0,0
2651268420,-0.71,-0.71,0,0,1
2651314066,1.6,0.77,0,0,1
2651321829,-0.88,0.7,0,1,0
2651413315,-0.71,-0.81,0,0,1
2651502895,-0.22,-0.99,1,0,0
2651543928,-0.67,-0.67,0,0,1
2651647015,-1.59,-0.15,0,1,0
2651730327,0.23,0.22,1,0,0
2651759875,-0.84,-0.82,0,0,1
2652087084,-1.43,0.7,0,1,0
2652104271,0.29,2.52,0,1,0
2652129015,-0.98,-1.0,0,0,1
2652189141,0.98,-0.71,0,0,1
2652323073,-1.22,2.17,0,1,0
2652431791,-0.86,-0.73,0,1,0
2652518127,-0.55,-0.59,0,0,1
2652552358,0.47,0.14,0,0,1
2652639747,-1.58,1.61,0,1,0
2652710124,-1.02,-0.94,0,1,0
2652799790,-0.9,-0.89,0,0,1
2652856364,-0.85,-0.66,1,0,0
2652882070,0.05,-0.0,1,0,0
2652908037,-0.76,-0.74,0,0,1
2652966287,0.42,1.34,0,1,0
2653081180,-0.54,-0.55,0,0,1
2653090860,-0.76,-0.77,0,0,1
2653226885,-0.8,-0.82,1,0,0
2653265766,-0.38,1.28,0,1,0
2653302469,0.06,-0.23,0,0,1
2653414665,3.12,0.37,1,0,0
2653415719,1.38,-1.61,1,0,0
2653463866,-0.89,-0.77,0,0,1
2653607257,-1.54,0.09,0,1,0
2653755722,1.2,1.42,0,0,1
2653846470,-1.14,0.06,0,1,0
2653910716,-0.89,-0.88,0,0,1
2653964424,-0.79,-0.73,0,0,1
2653982092,-0.05,2.48,0,1,0
2654035702,-1.15,-0.66,0,1,0
2654050984,-1.05,-1.9,1,0,0
2654086163,-0.72,-0.71,0,0,1
2654128420,-0.71,-0.7,0,1,0
2654163057,0.95,-1.18,1,0,0
2654181259,-0.69,-0.74,1,0,0
2654219592,2.59,-0.58,1,0,0
2654345436,0.96,-0.65,1,0,0
2654501657,-1.41,0.85,0,1,0
2654523734,2.98,2.7,0,1,0
2654571811,-0.49,-0.95,1,0,0
2654695968,-0.13,1.42,0,1,0
2654718945,-0.91,-0.88,0,0,1
2654789552,1.98,0.14,1,0,0
2654809884,-0.13,-0.93,1,0,0
2654834117,0.43,0.57,0,1,0
2654856810,-0.29,1.28,0,1,0
2654904133,-1.55,-1.58,0,0,1
2655012829,-0.79,-0.66,0,0,1
2655077283,-1.62,-1.45,0,0,1
2655159773,1.76,-1.05,1,0,0
2655181272,-0.24,-1.41,1,0,0
2655285244,0.62,0.35,0,0,1
2655354347,-0.56,-0.55,1,0,0
2655573875,-0.93,-0.95,0,0,1
2655696394,0.25,0.17,0,0,1
2655798428,-0.16,2.72,0,1,0
2655812887,1.31,-0.4,1,0,0
2655827681,-0.95,0.05,0,1,0
2655911427,-0.93,-0.81,0,1,0
2656133175,2.81,2.69,0,0,1
2656210749,0.06,0.1,0,0,1
2656375145,-0.87,-0.85,0,0,1
2656486110,-0.13,1.55,0,1,0
2656488268,-1.53,0.37,0,1,0
2656493910,-0.98,0.77,0,1,0
2656604874,1.0,-0.1,0,0,1
2656701859,-1.31,-1.93,1,0,0
2656740470,0.18,1.34,0,1,0
2656859935,1.71,-1.87,1,0,0
2656888061,-0.15,-0.5,1,0,0
2657018317,-0.77,-0.95,1,0,0
2657053037,2.72,-1.7,1,0,0
2657314879,-0.76,0.31,0,1,0
2657337767,1.16,2.36,0,1,0
2657584956,-0.8,-0.56,1,0,0
2657611729,-0.81,-0.79,0,0,1
2657678836,-0.63,-0.65,0,0,1
2657921868,0.27,0.92,0,1,0
2658008584,1.02,0.02,1,0,0
2658045598,-1.23,-1.41,1,0,0
2658214103,-0.39,-0.7,1,0,0
2658224674,-1.22,-0.4,0,1,0
2658227355,1.63,-1.13,1,0,0
2658268821,-0.4,1.68,0,1,0
2658410322,0.56,-0.77,1,0,0
2658478520,-1.12,-0.06,0,1,0
2658527500,-0.23,0.2,0,1,0
2658577959,0.19,-1.38,1,0,0
2658727555,0.91,0.26,1,0,0
2658969406,1.73,2.42,0,1,0
2658983741,-0.79,-0.79,0,0,1
2658997919,-0.86,-0.98,1,0,0
2659057025,-0.11,-1.26,1,0,0
2659141701,0.1,1.81,0,1,0
2659229281,-1.12,2.08,0,1,0
2659437465,-0.84,-0.8,0,0,1
2659492961,-0.38,-0.6,1,0,0
2659504036,-0.64,-0.55,0,0,1
2659514979,-1.05,0.3,0,1,0
2659626506,0.73,2.03,0,1,0
2659634312,0.06,-1.73,1,0,0
2659766718,-0.65,-1.8,1,0,0
2659835705,-0.33,0.14,0,1,0
2659845811,-0.21,0.33,0,1,0
2659896095,1.16,-1.25,1,0,0
2659907592,-0.38,-0.38,0,0,1
2659920159,1.87,-0.36,1,0,0
2660226528,-1.45,-1.36,0,0,1
2660313838,-0.78,-0.98,0,0,1
2660373986,-0.3,-0.41,0,0,1
2660480894,0.73,-1.69,1,0,0
2660716784,1.07,-0.85,1,0,0
2660784654,-1.23,0.99,0,1,0
2661008840,-1.11,-1.11,0,0,1
2661107082,-0.78,1.71,0,1,0
2661293856,-0.86,-0.79,0,0,1
2661393260,2.28,0.97,1,0,0
2661413903,-0.69,-0.67,0,0,1
2661480980,1.27,0.21,1,0,0
2661521525,0.23,1.84,0,1,0
2661685702,0.13,-0.71,0,1,0
2661813286,-0.86,2.23,0,1,0
2661900707,-1.03,1.38,0,1,0
2661999119,0.35,-0.14,1,0,0
2662129718,-0.76,-0.66,0,1,0
2662252662,-0.76,-0.65,0,0,1
2662260836,2.14,2.11,0,0,1
